Date,Energy_Index,Manufacturing_Index,Industrial_Index,Financials_Index,Life_Sciences_Index,Real_Estate_Index,Trade_Index,Technology_Index,No_Industry_Index
2019-09-17,-0.003176541007306144,0.0021841380575044807,0.004119358077001007,0.003119749970677506,0.003221032003806282,0.007109200349215443,0.005510632350748548,0.0037276086834860367,0.0003659164593004671
2019-09-18,-0.0030518417630893717,1.3178223476779103e-05,0.0019125865990683236,-0.0006635562244860658,-0.001487736646663909,-0.002305133410366159,-0.003148114311979633,-0.0006987432276551294,0.0011692999829767316
2019-09-19,-0.0010207602760665627,-0.004505943250274106,0.0018246334664392522,0.0008844610023857627,0.0025577507426156132,0.0030220152122596637,-0.0014059102197787386,0.004321833840578653,-0.00199657044414947
2019-09-20,0.00024194394307566058,-0.010707821729873833,0.0007377922138634739,-0.005945549730318963,0.009172863225665554,-0.0008906235870484242,-0.010081183520963148,-0.00430279145346321,-0.0022163480242712776
2019-09-23,-0.00043629749334599273,0.00339656329854561,-0.002254662127541971,0.00048666901540298944,-0.005116439185409748,0.0011931447669955308,0.0012358822486225858,-0.002990004870049517,0.0005036716456162442
2019-09-24,-0.006294603342633101,-0.007545421538850887,-0.008015280100776852,-0.008455695504814687,-0.010986469828857922,-0.0034211075065653028,-0.010557482291496584,-0.014545942984505195,-0.007755938340147167
2019-09-25,0.00018805943572924158,0.012538990236882071,0.00034624035492144926,0.0031082134689587896,-0.005391998914674107,0.0026110716828127993,0.008492311325603,0.011166004837085804,0.005101134183550111
2019-09-26,-0.004859644184704451,0.0007984337380226203,-0.0016978174244550578,-0.005560423864805086,-0.007968796891593376,0.005296596922688991,-0.004640970406019561,-0.002718787581271159,-0.003003592566883717
2019-09-27,-0.0041364687089269336,-0.007311960215076514,-0.004537162916802312,-0.003136566813543677,-0.0037249596871247624,-0.0059422661090711695,-0.006139056902980876,-0.01379185811683982,-0.0011890279122722628
2019-09-30,-0.001962151423000226,0.00938211790678676,0.00896923495857919,-0.0008204615621843602,0.003051433732629961,0.00393830207463478,0.007720587434534047,0.0069043669690856705,0.0012764424342952734
2019-10-01,-0.014824968835269318,-0.009109917955047953,-0.01572239944636132,-0.017036164723803485,-0.01070674145309268,-0.010548218435411998,-0.007331161395981996,-0.012985289603146426,-0.013145296611135891
2019-10-02,-0.01794560757114485,-0.019694759765676487,-0.01936475328530597,-0.020388172791631406,-0.010011108634222323,-0.00511406710958675,-0.015675214905732544,-0.015059032285942565,-0.01356523817714965
2019-10-03,0.006109776519834751,0.009900888449789218,0.009726821474469433,0.002902807212997668,0.011930477533803274,0.008062166366978442,0.005539432904273478,0.012709134633355833,0.004199453556495156
2019-10-04,0.009271675707591086,0.015956242078035043,0.013492876819258372,0.01801237600371096,0.012579394934764166,0.0074665816406347734,0.011172700510781274,0.012757307112466438,0.011043498136975844
2019-10-07,-0.005294621562830164,-0.004344811305609692,-0.006373876757325499,-0.0050757371300215685,-0.002721197228682193,-0.0028515311139442273,-0.004463368830063635,-0.002200768879982288,-0.0030491442437907755
2019-10-08,-0.013549810968760383,-0.014924429153969864,-0.024963205770740793,-0.01726456045439093,-0.012417208255058562,-0.004552973190575824,-0.012050951629500675,-0.016977891590955606,-0.013683043145136733
2019-10-09,0.006288542082803953,0.00955303118798858,0.011764970441508215,0.010490933397456489,-0.0006668057997969576,0.0025728405876743257,0.009227381099637503,0.011686210893162236,0.006947666255679649
2019-10-10,0.007309497411149017,0.007838553856775845,0.004660319150073984,0.00744233415523631,0.0047289396038521165,0.0012463223965920617,0.005831049055119802,0.004327366824640944,0.006191798101536918
2019-10-11,0.009380932295933527,0.015945585826803322,0.010511171522082287,0.01154029699198356,0.011215726976356397,0.0020272645379813365,0.011348612390872537,0.013865655184881458,0.01143292879424705
2019-10-14,-0.0031962044726805906,-0.0012946160154262906,-0.003404560836185836,-0.0006708252650480708,0.00031833627531257743,-0.0004859213178237769,-0.0020982806784082845,-0.0023050940966881203,-0.00033413536728850847
2019-10-15,0.002301733977177197,0.006364134422866746,0.006110679259057951,0.016772889411815338,0.015065831211171384,0.0023376942627708628,0.00864216687977745,0.014025796303649422,0.00937887598888164
2019-10-16,-0.002640007061535334,-0.0014872532886496276,-0.00022265873228342924,-0.004432751099406301,0.0005737895854985272,0.0013669932742907352,0.002180085595835411,-0.00621211111555231,9.81674422034081e-05
2019-10-17,0.003501189747741176,0.002966783817391051,0.005343357325489726,0.00647962291406111,0.006549352283579181,0.005683449051410866,0.005039845638705884,0.0012038865265593054,0.0033425165385499067
2019-10-18,-0.001176769032864636,-0.003801387963900548,0.0016410786589758021,0.00022521420754663575,-0.010679101056967885,0.006407137085501199,-0.007833855892141642,-0.010905177245973717,-0.00037759815802165467
2019-10-21,0.009639965694055489,0.0075686054924822025,-0.0003581991735110836,0.008568302601089317,0.006544857925253545,0.006945822861453583,0.0060970768245823,0.006888974905503725,0.007933410622909148
2019-10-22,0.00672622588932559,-0.0007336230970495284,-0.004716888578097501,-0.005954655846033563,0.00743948308063305,-0.0029318665650753264,-0.011146342211130176,-0.011141593021707565,0.0011861959178203344
2019-10-23,0.004309251289343526,-0.0003979848989210174,0.006539291021881596,0.004144758896525231,0.004038242958448011,0.002696184027081845,-0.001597301497382374,0.003899897051497074,0.0023793740248487564
2019-10-24,-0.00016576811039605016,0.004981538023099087,0.0025006406520692217,0.00031394407876263143,-0.0034446404255454124,0.0001756919714783668,0.007924461757059997,0.0075330612308719845,-0.0003467170771977825
2019-10-25,0.0035925672637213005,0.008567031078187744,0.000886677133784651,0.002546491050172605,0.005351605116350379,-0.006072425847673442,0.0006770753027934141,0.00750217797593912,0.004571989587922619
2019-10-28,-0.00590062472544865,0.005575408039015586,0.007430509524459193,0.007311676456381045,0.009759387740615199,-0.004904362057358574,0.00565413353558376,0.013448634685715432,0.003878078012113862
2019-10-29,0.0009332203479926033,-0.004991234275125595,0.006812676787637134,0.0033550596569707943,0.008337303466525777,0.002434797629541216,-0.004679111992686829,-0.00523854316695375,0.000984739931665536
2019-10-30,-0.004561893222364635,0.00197071055578279,0.0027256196845926992,0.00453690307165772,0.01004423454556009,0.00457651229065985,0.00612137972167222,0.0058641937771585885,0.001003706265151664
2019-10-31,-0.004395523552979903,0.001835790383561373,-0.005179716295586949,-0.005195103833055614,0.0002913873649741081,-0.0023067737561384056,-0.006208884942826709,-0.004109680562506422,-0.004118845813784007
2019-11-01,0.014854286626241824,0.015195195173190668,0.007314709231930729,0.010399998689709918,0.007469581141773502,0.00374562139033852,0.006972438050115119,0.008726941389368408,0.011454597002444925
2019-11-04,0.011169988464650442,0.008050999520445298,-0.0020307461359407265,0.0033990707565156658,-0.0036248259630005464,-0.0061110820878834135,0.0011455117149750172,0.004235961315537961,0.0068077788319735695
2019-11-05,-0.0020443740095915045,0.0008119094603301762,-0.004045497703660343,-0.0016527341213749005,-0.0027562612719112547,-0.011123239101754228,0.00025934273806594676,0.0005200298772033391,0.0009485324624464161
2019-11-06,-0.008452168534956167,-0.0003925265143025033,0.006586289786721861,0.004174804067089851,-0.0007626526525102478,0.002325955256511273,0.0003395188598967721,-0.0009931934702065858,0.0003361044264157685
2019-11-07,0.0012451244338351054,0.00588593184225418,0.002944537098896416,0.00814189803240805,4.074858027825402e-05,-0.007892764322396691,0.002371903339633774,0.004971731265384164,0.003510270832453063
2019-11-08,-0.002233839422058478,0.003467865718093303,0.0033603964238356565,0.0026669886978471077,0.015765885101862172,-0.0006813194307490012,-0.00012390620249672736,0.004620916338357328,0.0014392792403622953
2019-11-11,-0.005024044362304341,0.0013985475467074545,-0.002125325541699669,-0.0022490470361656743,-0.00440015664722972,0.0022677957488821793,-0.0005894588037707257,-0.0009601314519212106,-0.002424406351558676
2019-11-12,-0.002972544145159595,0.0013953003057056023,0.004664565517804934,0.0031057174913387414,0.0028194244873830333,-0.00504314530510773,0.0008682793860916013,0.0029732283202530724,0.00045578955681295025
2019-11-13,0.0003479867609536203,0.001769097200830126,0.002210590368930092,-0.003313675101887183,-1.5075307506663986e-05,0.007308296847964509,-0.00092164657812393,4.312950124832387e-05,-0.0002726828493925472
2019-11-14,-0.0003942472707280013,-0.0010541216349187776,0.0017925309252993411,0.0028998227417833637,-0.003379750659164855,0.007290988766381286,0.004862981404778031,0.000503660209013431,0.00021161712213316457
2019-11-15,0.006684984805983167,0.0068246012791960825,0.01109085313520183,0.008916360040565643,0.015651355521963766,0.004786163470369757,0.0016540035433833659,0.010107890135828392,0.004741027390449455
2019-11-18,-0.005201568693223584,0.0015863385281590363,-0.00494842874676935,0.0008294803581137708,0.0012936784727001912,0.004413810077811016,0.0030544792491051845,0.0004062163293301962,0.0010453512298309764
2019-11-19,-0.006692602895664743,-0.002480974784740917,0.004349125591109894,0.004501257790463137,0.010518760615940613,0.001041589768250273,-0.0038652362334415566,0.0009634925751499002,0.0006815494468479502
2019-11-20,0.002245255248537569,-0.0058904949428514675,-0.003346494685916858,-0.0024797943248421107,0.0008136411409119078,-0.0019417494781932977,-0.002637512235734183,-0.004447543858540155,-0.004073500728948658
2019-11-21,0.005302667322156778,-0.0041702073344530854,-0.004943466108379236,-0.001101835951834031,0.004664809247516477,-0.01141451456966815,-0.0028708259060327805,-0.000867736392193576,-0.0009096157498472787
2019-11-22,0.0008162999564040926,0.0014023686689847064,0.0007815376776971351,0.004474645612089351,0.005808829084463342,-0.0014969659850170352,0.002292783588608777,0.0019068288655616356,0.0033759953693881547
2019-11-25,0.003823469726797642,0.012556992618649537,0.010899750809478576,0.010859214480244345,0.013883686124006249,0.005119140350467729,0.010217496526505438,0.0076796562396945,0.006434343250347677
2019-11-26,-0.0018007613119959574,0.0007341270906581986,0.0034251016270487196,0.0002676782788591754,0.003294482374048024,0.012116420132250316,0.006473110239896966,0.003770737727323048,0.00028475294717036074
2019-11-27,0.0022496928592650183,0.005938826618663986,0.004615484077223718,0.0037846206530125883,0.006614763548724338,0.004470531162388876,0.006505486887927848,0.004163041026507088,0.003346905428178409
2019-11-29,-0.005668192268875539,-0.005370819197818777,-0.0034970460874290585,-0.0024327243364198497,-0.0014593325224207289,-0.004368564152647939,-0.005507160596448019,-0.003814799690075274,-0.0034014137455075657
2019-12-02,-0.005977805930673161,-0.008783850705224812,-0.0059850144201449105,-0.009884923959360364,-0.004476126773103512,-0.012915752357146733,-0.008218357576247825,-0.013109950799149325,-0.005747977772053323
2019-12-03,-0.00728254079896065,-0.009850656724328789,-0.0030685414556740767,-0.010386591248286848,0.002481532389996976,0.0037344157345918995,-0.007091167716483082,-0.0019268150884922054,-0.007028010736482392
2019-12-04,0.010902315533863519,0.0074180507068361354,0.007283010779188071,0.0062902722875159325,0.011703389744383591,0.004322183656611016,0.0017382518362592477,0.0028851972903241123,0.006364781112125102
2019-12-05,-0.0010902044638013563,0.005269838876448541,0.00041965900126250775,0.003926216105817281,-0.0027726643582597016,0.001916503495906833,-0.0011228637413980074,0.002961807909727537,0.00097193202892006
2019-12-06,0.009771071915211052,0.011874603934038466,0.008598145119598652,0.008201151093575705,0.006501913464185472,0.001976885371503321,0.007988194412633784,0.007272997115170788,0.008493789486954515
2019-12-09,-0.0005536534309867286,-0.005191210248608181,-0.006688682965791899,-0.0026043833583353246,0.0023038710463474847,0.0012139455865810885,-0.0013173333313013305,-0.002518295041258339,-0.003038038381486755
2019-12-10,0.002279499477818295,0.00044137909025762276,-0.0027766254895397542,-0.0006856493476808412,0.005077766151536172,-0.003556171727996197,-0.0027757396977519102,-0.002054846109630579,-0.00029389667263911507
2019-12-11,0.004105119244320683,0.008540657975626607,0.003318286692051027,-0.0012546765239418865,-0.0006340967816266042,-0.0055130588186911075,0.003156982912080522,0.003369627479765167,0.002252285912009268
2019-12-12,0.00868311395579842,0.008645961151774535,0.008647580891354032,0.011481891090788978,0.009681064087403261,-0.010233867601854173,0.00810102927344407,0.005507556067556639,0.011272679023459594
2019-12-13,-7.450644856211837e-05,2.0105029567972282e-05,0.0003282276928846823,-3.19135700485515e-05,-0.0006451918993834481,0.0017478003338114996,0.0009223053306643445,0.001880116954653436,-0.001250325021166151
2019-12-16,0.011060529983048012,0.0076093247577722276,0.007295812843976007,0.007414344333250528,0.009606687124895664,0.005779154158041065,0.003995322208166814,0.007913896663901304,0.005643696107348897
2019-12-17,0.00197080897693415,0.0012659934127796418,-0.0028544705130157644,0.002175415072458936,0.002337990427136908,-0.006221379970746224,0.0043031715897851085,-0.0018929654063319934,0.0019418588938802934
2019-12-18,0.003003302962166208,0.0005175599081821839,-0.0013242706512890754,-0.0012919727574205282,-0.001016623694956321,0.00893241626708242,-0.0012554496234442652,0.0023373214067614135,-0.0014751178439738142
2019-12-19,0.0004606396057686325,0.004241338971176046,0.004300763205148063,0.004367997881825115,0.0061897536310472085,0.006949907906254551,0.005636657220298325,0.0068719343055197585,0.0014666628341045058
2019-12-20,0.005657863650675347,0.004187250499629459,0.005300914953644684,0.0020741983112730965,0.009375813571845469,0.007101480207891137,0.002770771033387951,0.005997490116094316,0.002210159411750142
2019-12-23,0.0041136837377127025,0.005836829553758575,0.003343130534429242,-0.0032516885686488762,0.004613817503273876,-0.004321773055325797,-0.002293762782024639,0.0007000748467068447,5.647745094265546e-05
2019-12-24,0.0014756794644117364,-0.0002634496361567667,-0.000330041701248752,0.00011572362273794672,0.0012415588842363925,0.0027265514376359633,0.0013634781957821448,-0.001200806645389707,0.0007895108213346718
2019-12-26,0.003661298733581513,0.005664582145458179,-0.0009497156653887649,0.004119984669097269,-0.001345567077433529,0.004744854768972393,0.010210192515284378,0.006688149750923566,0.004139708611147314
2019-12-27,-0.0026200817040694154,-0.00030648995296526953,0.0014467939645115653,-0.0001696170952392664,-0.0035381375787757563,0.002030975074678103,-0.00027057378685236807,-0.0006568938788150428,-0.0005500594362850839
2019-12-30,-0.0029122467891258474,-0.0033405493837296634,-0.006204207916609182,-0.0036676765837317855,-0.007647766980851645,-0.0003589723620478573,-0.00649540730654217,-0.008581390902857273,-0.003763596499226962
2019-12-31,0.0047170287586628746,0.003110256526039412,0.004622833496290205,0.002044382655987386,0.004162348253201341,0.005305354088629043,0.0007394177662693692,0.002109740855508227,0.0025865449588054774
2020-01-02,0.002649578922050421,0.012072729033700812,-0.0014771801605921251,0.007968169038000197,0.0003974658107663567,-0.009522940764389021,0.011104012145128326,0.016250152972553555,0.008815553849064713
2020-01-03,-0.001440673056540973,-0.005554814983937686,-0.00861736633037237,-0.007769549487437462,-0.009295476718066333,0.005757310414298542,-0.0066032858765894,-0.0065100978205982285,-0.006830239715282987
2020-01-06,0.0037380807437807535,0.0007486212127741255,0.0036424847637157036,0.001569244017112636,0.0033551751191538137,0.000823805499057985,0.005253104447831511,0.007562349527304316,0.00010649726324199917
2020-01-07,5.9081228012819995e-06,0.000364091919464486,-0.002140434646391108,-0.0031181084727356085,-0.0020493210352697205,-0.009102702347948823,-0.0024501082960398965,-0.0005203904552772233,-0.003581054007576288
2020-01-08,-0.006655350704828739,0.0047729325365743515,0.004399012571336332,0.009223958677213309,0.004483631303067575,0.002927241875141811,0.0035473293647556425,0.008330938818762025,0.0035747705339601588
2020-01-09,0.004039243698058296,0.007520610456632535,0.005491325414464326,0.007086985910772883,0.00706401862841684,0.00019732135601488901,0.006701371964479555,0.0081063345186039,0.003646288651171601
2020-01-10,-0.0018208051904099673,-0.0035242936411352833,-0.001210606798360645,-0.0035476589797343583,0.0003097601518551807,0.00626031152342083,-0.0038993855734808943,-0.0019216950011418038,-0.0037060396113076243
2020-01-13,0.0043587455736068155,0.014547360644318516,0.0058215888949020005,0.002283289611528431,-0.00029159075945357456,0.009652894665589612,0.005825263175548044,0.01076820553970878,0.00574116955683341
2020-01-14,0.0033873418160940806,-0.0021602587175421077,0.0014727356261437616,8.879607743461171e-05,0.012896321042787184,-0.001568895069510069,-0.0023211184771523685,-0.0042610130339496306,-0.0006402125064432553
2020-01-15,0.0019813601929853635,-0.002415759141141864,0.004754870031635114,0.0068134867987488775,0.008491744824772593,0.008571669830905848,0.0004206857711913524,0.0035771223074685657,-0.0025624282874325078
2020-01-16,0.004904590254022569,0.009994610565593424,0.007922072515706334,0.012208643677940799,0.002648474658972601,0.008156801741933785,0.009162277910459154,0.010803522858599205,0.006189161546253994
2020-01-17,-5.573165997601253e-06,0.004083275961671096,0.0032866627526832964,0.005455734527096219,-0.0017587918153658486,0.001901727640964197,0.0012581942874140997,0.005280775083458702,0.001775177876089287
2020-01-21,-0.009214337557376441,-0.0026960604313033985,-0.0011672048575329813,-0.003958445896844661,-0.003972811428887049,0.006138213676239456,-0.0005711946615548471,-0.0019799252448616353,-0.005596717251579643
2020-01-22,-0.005238245603893655,0.003471271308625766,0.0021256342102962036,0.005246834816586926,-0.0022982690173020816,-0.003766915363633886,-0.0003040283837776525,0.000711716136322741,0.0004918829292061214
2020-01-23,0.003923646501038541,0.0036890900588588123,-0.004770330841878926,-0.0017268227423840772,-0.004333203703066061,0.007313058159187805,0.003396116175783434,-2.177158861509001e-05,5.49596214914211e-05
2020-01-24,-0.006957079401461741,-0.002885621099326,-0.008333072949703903,-0.01127517453743503,-0.019764448238825005,-0.0051772247041042265,-0.010651259448018105,-0.009979437410452745,-0.00897432572150159
2020-01-27,-0.018248866410364162,-0.02135288043317423,-0.012572306783156746,-0.01824607402025013,-0.0015006880161359864,-0.005607197634572374,-0.012653356447889778,-0.01696751393106366,-0.013633984633809831
2020-01-28,0.005551671081146112,0.014295043208908984,0.008069768284689666,0.01111804149204468,0.004578649474085106,0.006738564439106145,0.010246882240496849,0.013641539021015038,0.007637925316992538
2020-01-29,-0.0016038116671613467,0.0003966356379042857,-0.0025042401723882088,-0.0005942463205505053,1.7569057621055545e-05,-0.0023327367072032167,-0.0015074315339728152,-0.0008420401394365848,-0.0013103536801235165
2020-01-30,0.0034935286576272062,0.0034291019387107284,-0.0032659523489429083,0.007335969903378134,-0.00633036586799449,0.0012217075711512134,0.0018959653322298863,0.003883156630582081,0.003879401855679848
2020-01-31,-0.017957279748125755,-0.026628994883113693,-0.019812413733053102,-0.021875075599197744,-0.013191835244251958,-0.012630221220712239,-0.0007841501443327497,-0.015638073160089694,-0.014965368895518123
2020-02-03,-0.0013095338790004999,0.007953169999848204,0.009437304461694357,0.006589189315278036,0.013936576754931311,0.004045403071879865,0.008240824929438952,0.015189936498813715,0.005124649349817984
2020-02-04,0.0044245493861645255,0.022554941470979833,0.01607956761739947,0.011935481957600948,0.01691307033224272,0.010670813639139428,0.0167729938564457,0.019238341763014245,0.01293866008521257
2020-02-05,0.017109398370885837,0.008612172097826143,0.013639790104192981,0.021481532151287015,0.015062558846860384,0.003807109723587346,0.004999276441276372,0.0002613985083851289,0.010279351150753263
2020-02-06,-0.003919393442726454,0.004279240509886904,0.0002829082113044361,-0.0011730222166120214,0.0041358983763261185,0.0027649083261107633,0.00056475590694027,0.0103680049895747,0.0012752717861639448
2020-02-07,-0.006083698795413445,-0.010090775478048519,-0.01289556771778639,-0.004511999262981139,-0.0035967824123180705,-0.002259024942683041,-0.00295714134891667,-0.002703736653348728,-0.005107766921660298
2020-02-10,-0.0010289840399105052,0.007739793855729676,0.005010540674210371,0.004617580700827013,0.006622625458476852,0.010700564174068944,0.01009422369462779,0.011517836871664675,0.003725164222780935
2020-02-11,0.007285192941948453,0.004877512972906591,0.006521933670364773,0.006131495144317661,0.0013108550877603633,0.0075911892315931526,0.005181955444976348,0.0001528065703748976,0.0032109124927900625
2020-02-12,0.008546932042397294,0.009996847459893723,0.001961193264088992,0.007701719854963994,-0.0016773596440684668,0.006184504867916772,0.008174625437878313,0.009556154719598926,0.004505504922173199
2020-02-13,8.608371096199897e-05,-0.0013180513228888623,0.0008533411916172782,0.0007054584019617612,-0.010320261911176572,0.004582725502344698,0.002241278119477723,-0.00219933822991822,-0.001162180884931009
2020-02-14,0.00035131684670155344,-0.0007530157928714692,0.006065597807239339,0.0010091798791185957,0.00018949396469172903,0.007718398624975927,0.0015889323487543433,0.00278198215926891,0.00021343450003171585
2020-02-18,0.00011110676493273424,-0.007426094000117482,-0.0073389336600231244,-0.0008730220452048046,-0.001427775858704404,-0.0012660907016826667,0.003636905920498786,0.002681626772208263,-0.005142414847034866
2020-02-19,0.004605422989884896,0.011562444710546326,0.006331085900339184,0.004850071441359374,0.0027218542644956377,-0.007073821432534514,0.004401600292589781,0.004519706864470889,0.0055999746369136474
2020-02-20,0.0002144674818956831,-0.006132434576796058,-0.002696188489633896,-0.0035929250033446616,-0.0030300590733674396,0.009112547059864553,-0.0007582807458219065,-0.006000411552762275,-0.0015340396566698809
2020-02-21,-0.007362571247658367,-0.012800632364125908,-0.006023404856251857,-0.011485510508485218,0.0030352670905255015,0.00010725460096697964,-0.0124012618723531,-0.016658363832828975,-0.006924117352762877
2020-02-24,-0.030700959664331326,-0.038593844177544724,-0.032020112820188,-0.04122766423302923,-0.023093949684225692,-0.016995831571689782,-0.030922310378804413,-0.033309363411107074,-0.026605488413861202
2020-02-25,-0.033563562076853806,-0.031588195548014425,-0.033162830860556845,-0.036271817947762935,-0.02055873412330572,-0.02894755247331148,-0.028333629777666257,-0.023542521817121125,-0.02714799542662915
2020-02-26,-0.019287283840784365,9.34447938749642e-05,-0.006818132038890423,-0.0052729725150536975,0.0057243216909421,-0.012455137084089024,-0.005043770428350565,8.703191235238071e-05,-0.006288675357998964
2020-02-27,-0.04491815608040939,-0.04773815975581837,-0.03358291820206173,-0.04039660524992422,-0.031718885520971414,-0.046136394818207596,-0.03857044094722561,-0.04198164893235857,-0.03440725306559042
2020-02-28,-0.007866462550699001,-0.005343824043831971,-0.011969446357089315,-0.01762606549285088,-0.009962188247317748,-0.021637490748024346,-0.009764700215794394,0.0037456732689485272,-0.012288106937669662
2020-03-02,0.031311339370267,0.05007341235159807,0.04110684144159938,0.051053355709728104,0.043762241110669384,0.040498993537876775,0.04228891128228008,0.03777192105530308,0.03199879594407515
2020-03-03,-0.01722348035810613,-0.02256420683870768,-0.019290224717767694,-0.030981354052933917,-0.022861407495407642,-0.004906483155015661,-0.025945607648764985,-0.03245631121412146,-0.022380920597618828
2020-03-04,0.033911225884475385,0.04219261265611579,0.04506126148869338,0.04833671759491813,0.050171290151653614,0.03690130981051126,0.03417754645214226,0.03626077222019977,0.02702352487443218
2020-03-05,-0.028375300547718287,-0.03572324560008394,-0.029638972232882553,-0.03838298150561458,-0.016504916881980372,-0.024266474111020387,-0.029945606021684588,-0.030967712784244997,-0.03147598613522811
2020-03-06,-0.024238924999881853,-0.016456757590737597,-0.013460170785126933,-0.020826065700318874,-0.006748434775827825,-0.016664851425819537,-0.011880211688835962,-0.021209793775447856,-0.019023536940446544
2020-03-09,-0.11522924555461385,-0.07899843337921962,-0.06919076167287919,-0.0874314902047378,-0.05303236540978862,-0.07848198513726265,-0.06018991454975323,-0.06935873242410355,-0.08122054334527189
2020-03-10,0.03706966185489191,0.05148039285625038,0.038033921452375684,0.05156009233755435,0.026848053887917,0.04192876808848364,0.05105771805510929,0.04925384405969814,0.04163016110242825
2020-03-11,-0.055667141501683955,-0.04937403663149169,-0.052089058871526296,-0.05122276354987236,-0.04324520618463293,-0.06332373881667006,-0.04859197362830742,-0.04629150375249542,-0.04626825365904122
2020-03-12,-0.11455364007201659,-0.10403732425836189,-0.08621823263842629,-0.10791651662027885,-0.07513580342781839,-0.0987481215255704,-0.09295874351721199,-0.09304677741934017,-0.09063164612550864
2020-03-13,0.07498124482886336,0.08961234860927476,0.07433222184939471,0.10757789280695292,0.0690815025470355,0.0732596195108704,0.07679527114926152,0.09608471211897143,0.08738742670384844
2020-03-16,-0.11146353123659844,-0.1263687452589503,-0.10899552739625068,-0.14522085210956592,-0.08617374055037576,-0.1620630465185291,-0.11054707497936295,-0.1191700794066457,-0.09958550667752081
2020-03-17,0.059814942230215475,0.061085052190749625,0.06080821146910782,0.049525679911228,0.06618228210183091,0.04056911646712982,0.05245074517822428,0.05791003939284124,0.041875456934938396
2020-03-18,-0.08653539878939699,-0.062303560355931986,-0.0411060480508924,-0.0923439680665855,-0.02235444267577453,-0.1001324383039064,-0.03717091427085828,-0.041520736606552616,-0.06514515441841064
2020-03-19,0.021795422015705234,0.011848294311842426,0.008739772221829797,0.024378399587522113,-0.011020196030119262,0.021438994141602927,0.028701666969474536,0.020401774653864183,0.01423179234576971
2020-03-20,-0.028929170973726423,-0.043741135549141955,-0.03951445345534748,-0.04188893519196454,-0.03238127866062347,-0.030739127571729866,-0.03364502489097541,-0.03540977444429974,-0.028558168525049152
2020-03-23,-0.04173391804102089,-0.012725079728420434,-0.04597486591787765,-0.059098035377957006,-0.03033147504737322,-0.04684471122398964,0.0018238616413690832,-0.009391397866485457,-0.03300292993840658
2020-03-24,0.12532294452428433,0.10047747578483256,0.0921073027610115,0.1319229828145748,0.056771174502006805,0.09195689838198734,0.07665581899027121,0.08197755260061651,0.09246369364042846
2020-03-25,0.03756654029291795,0.02062713919660441,0.022435545099071377,0.050098942349063744,-0.0021716092523698287,0.05945646058838084,0.0018114582223861886,-0.002273894265693462,0.025848725816417187
2020-03-26,0.0565848368047476,0.061334604150693035,0.06102303406506424,0.06927145470049836,0.06039439496028632,0.07097634403389891,0.043378860076417225,0.061541832525644144,0.05022034953545224
2020-03-27,-0.03833498069167174,-0.03833766347256006,-0.02178029026852907,-0.03703291251398392,-0.018530307124185175,-0.010096946822194839,-0.032721674448231555,-0.03860905105908516,-0.030589119480030905
2020-03-30,0.02031335214469241,0.02798034624224813,0.03463145301652841,0.029452255293139544,0.049342117894854216,0.01448733848469911,0.028071027657956563,0.037974868870880966,0.01892556235653213
2020-03-31,6.405794671151947e-05,-0.012355323220275168,-0.012710730809407959,-0.025185887180575878,-0.002058156970786593,-0.022218433770974964,-0.014666929262698998,-0.009427757622545834,-0.011196966835461498
2020-04-01,-0.04792372213876507,-0.046358836435077544,-0.04702436758270402,-0.05726015393011271,-0.03125708206858453,-0.06408273274462262,-0.034620547302033865,-0.040828767850170734,-0.04250230340927388
2020-04-02,0.040686737372379524,0.01846690518033184,0.026643896678323398,0.015705517395733993,0.03306517227691824,0.003172763620163374,0.01211637306557863,0.014586601296153145,0.01830171149086647
2020-04-03,-0.02123072004859484,-0.010764887100964338,-0.011561853416281968,-0.026160390883921858,-0.004089776458250541,-0.01819722961217228,-0.013673968760602135,-0.016376836668117574,-0.018785243361454634
2020-04-06,0.06372546764004855,0.07801709088990995,0.06495105383452698,0.08779971193422481,0.04484932251255066,0.08073339207678105,0.07411811968685009,0.07121981832807865,0.05653896226591369
2020-04-07,0.004875280969689922,-0.0011470651377750475,-0.0010414838258329786,0.0068376427890435645,-0.01610841941339593,0.011232888196587767,0.0014918486966853453,-0.0016939968586328251,0.00743875700579915
2020-04-08,0.044716315563715726,0.029199272946972134,0.04124649314639729,0.05024261521328883,0.03231146606655866,0.06894993943577764,0.025677470072086764,0.024642617344236267,0.028081195879855823
2020-04-09,0.024756470821379037,0.010438193749777894,0.01957861226405596,0.027942131353044273,0.00709413710979301,0.05026387735093273,0.011934827671594254,0.007712418100380666,0.030929598675707874
2020-04-13,-0.011773398138956847,-0.0007537061023549546,-0.015139515921865743,-0.028464267860517097,-0.0021085409708473117,-0.03840922313010724,0.010868102758052044,-0.004289468416234241,-0.01833179054753108
2020-04-14,0.014438772434274681,0.037334232286762165,0.0293602754406493,0.01836438175520943,0.03532454479329396,0.0305982370147545,0.03620466401189838,0.03655784848566247,0.012977627391385886
2020-04-15,-0.034217767580494496,-0.021471770759465398,-0.01793542020030956,-0.030969705902132556,-0.011971442161592353,-0.03840525353608971,-0.015343259722223775,-0.014832326661440482,-0.02889627428060583
2020-04-16,-0.010891196840403966,0.007127493012428241,0.009607007235200195,0.003930309263899229,0.0175596487057567,-0.00894129917298624,0.016314599731489274,0.010978956052995958,-0.007299391074749269
